0.00395332,0.167254,0.955412,0.50969,0.018334,0,0.013847,0.235577,0.504651,0.603282,0.862197,0.394787,0.771724,1.1778,0.345892,0.569251,0.0306658,0.0317459,0.440582,0.523317,0.15041,0.783683,0.719982,0.746814
0.00441904,0,0.286749,1.13189,0.745827,0.0255258,0,0.344952,0.290286,1.58939,0.819854,0.00509426,0.862636,0.84269,1.14794,0.50699,0.234526,0.0711897,0.374263,1.1458,0.177383,1.31418,0.492332,0.32671
0.00366591,0.00512579,0.716894,0.540828,0.76153,0.312072,0,0,0.327768,1.36777,0.596782,0.0073858,0.739561,0.488359,1.9459,0.174242,0.238626,0.130455,0.284771,1.38616,0.218514,1.04077,0.447797,0.530866
0.00252438,0.276155,1.00952,0.212901,0.567372,0.552672,0,0,0.438717,1.31418,0.0185703,0.0085147,0.633367,0.496703,2.03406,0.0539787,0.173692,0.223778,0.256489,1.63529,0.280715,1.07786,0.324979,0.637957
0.0299821,0.60624,1.49137,0.60944,0.192165,0.385929,0,0,0.362757,1.21171,0.00582621,0.00999355,0.569654,0.566399,1.99639,0.193731,0.0845774,0.326437,0.421683,1.63994,0.308322,1.0128,0.119169,0.647202
0.191578,0.711274,1.56984,0.574987,0.0548811,0.298454,0.00157073,0,0.340001,0.807341,0,0.00794322,0.350582,0.561989,1.76424,0.20443,0.0354661,0.443031,0.376129,1.68315,0.267353,1.05087,0.106712,0.581476
0.318771,0.704881,1.44051,0.37503,0.0148978,0.32384,0.218064,0,0.189615,0.352484,0,0.0334817,0.479327,1.04826,1.01267,0.139638,0.304616,0.795625,0.0910447,0.978982,0.109576,1.7538,0.337855,0.665634
0.571798,0.768057,1.38814,0.251147,0,0.343306,0.344908,0,0,0.142275,0,0.255465,0.481406,0.813248,2.03099,0.10323,0.531812,0.965387,0.279437,0.291539,0.0162971,0.78509,0.336155,0.675344
1.00148,1.19424,0.853147,0.133252,0.00302493,0.0148174,0.126634,0,0,0.161113,0.192603,0.624204,0.735326,0.945142,1.86545,0.0578105,0.390477,0.312878,0.31327,0.312004,0.0249067,0.736417,0.558959,1.02334
0.00250051,0.025034,0.952329,0.454205,0.115113,0,0.0238721,0.323541,0.553999,0.57154,0.766668,0.280896,0.488122,0.989482,0.8001,0.146578,0.287178,0.154814,0.0065988,0.701693,0.160863,0.708987,0.648178,1.17546
0.00410583,0.00662201,0.4274,1.06842,0.80916,0.0645105,0,0.191727,0.365778,1.62624,0.49795,0.0775783,0.81623,0.780039,1.2669,0.477216,0.321035,0.0497123,0.321311,0.876605,0.33505,0.995595,0.426215,0.623315
0.037865,0.00671802,0.728837,0.725796,0.756174,0.196236,0.0222488,0,0.451107,1.49546,0.34848,0.00927039,0.700474,0.461146,1.68274,0.308646,0.269106,0.136555,0.281693,1.02462,0.528316,1.33167,0.316826,0.759106
0.143385,0.336557,1.14182,0.550491,0.44647,0.497481,0,0,0.529666,1.52932,0.0120803,0.0104057,0.434392,0.258274,1.85551,0.228195,0.258238,0.291769,0.281635,1.11064,0.630972,1.38636,0.199984,0.908524
0.204374,0.624572,1.60327,0.845113,0.203484,0.31904,0,0,0.45238,1.37153,0.0010561,0.0105858,0.27168,0.29624,1.93486,0.288934,0.290209,0.407306,0.37117,1.10831,0.569103,1.2656,0.0391507,0.924199
0.305014,0.702545,1.65542,0.589162,0.0156882,0.249296,0.0637331,0,0.360459,1.01708,0,0.0460032,0.206616,0.350026,1.90331,0.197494,0.113025,0.418911,0.600022,1.15203,0.452763,1.32662,0.0796654,0.995751
0.435196,0.726893,1.53785,0.367331,0,0.364514,0.326388,0,0.113664,0.53103,0,0.0842579,0.209264,1.08555,1.02212,0.137176,0.0970242,0.53193,0.463311,0.739194,0.078764,1.22601,0.396475,0.978428
