TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.000309066,0.0503536,0.0381144,0.00101499,0,0.0254773,0.820149,0.553848,0.0176857,0,0.00933741,0.066446,0.0320597,0,2.59864,10.4497,5.86346,0.0926084,0.00568604,0.055781,0.0131731,0,0,0.388867,1.10672,0.387154,0,0,0.00406951,0.0674394,0.0222742,0.0345891,5.20215,11.4799,3.60802,0,0.0328792,0.0611436,0.00305337,0,9.77748e-05,0.544674,0.814185,0.162876,0,0.00980174,0.0396878,0.0585057,0.00161021,0.571325,7.94406,9.59415,1.35865,0,0.047569,0.0578827,0,0,0.0129648,0.77596,0.673353,0.0961519,0,0.00151263,0.0554004,0.0500873,0,2.05211,10.4576,7.21862,0.368819,0.00920973,0.0686221,0.0213601,0.000263064,0,0.301922,0.815924,0.333354,0,0
1.486077098,0.0042497,0.0637533,0.0442735,0.00101499,0,0.0322788,0.899242,0.59036,0.0176857,0,0.0108919,0.066446,0.0320597,0,2.70852,10.8765,6.04407,0.0926084,0.00881513,0.0616168,0.0147899,0,0,0.395006,1.16706,0.402326,0,0.000344203,0.00459495,0.0674394,0.0222742,0.0345891,5.31412,11.6659,3.63656,0.000111996,0.0342101,0.0629143,0.00305337,0,0.000311676,0.601007,0.903091,0.163958,0,0.0102608,0.0403885,0.0585057,0.00161021,0.574527,8.10645,9.76923,1.37069,0,0.047569,0.0578827,0,0,0.0129659,0.868173,0.754582,0.0961519,0,0.00151263,0.0554004,0.0500873,0,2.15155,10.9683,7.59161,0.37198,0.00920973,0.0686221,0.0213601,0.000263064,0,0.303306,0.895225,0.364845,0,0
2.972154195,0.00642046,0.0742298,0.0488814,0.00121496,0,0.0330217,0.918029,0.597572,0.0179931,0,0.0112367,0.0698085,0.0343185,0.000160142,2.73624,11.1105,6.15424,0.0926084,0.00881513,0.068307,0.0149122,8.00306e-05,0,0.401762,1.19416,0.407668,0,0.000391381,0.00523924,0.0712829,0.0245854,0.0345891,5.43514,12.0079,3.67811,0.000111996,0.0410572,0.0769182,0.00310565,2.472e-05,0.000311676,0.609973,0.919208,0.165678,0,0.0105414,0.0439771,0.062065,0.00250186,0.581977,8.34436,10.0749,1.39589,0,0.0527008,0.0581551,0,0,0.0133123,0.880253,0.765889,0.0978204,1.39331e-05,0.00166979,0.0593324,0.0539884,0.00086928,2.20407,11.2956,7.73768,0.37198,0.0130705,0.0796767,0.0230006,0.000303573,0,0.305567,0.907799,0.371104,0,8.28906e-05
4.458231293,0.00642046,0.0818524,0.0505936,0.00182412,0,0.0330217,0.940145,0.622855,0.0180596,0,0.011484,0.0831004,0.0424747,0.000160142,2.7907,11.57,6.36645,0.0940255,0.0114928,0.0798564,0.0152617,8.00306e-05,0,0.403487,1.23029,0.413832,0,0.000451464,0.00588119,0.0844333,0.0267245,0.0345891,5.56884,12.3792,3.74195,0.000111996,0.0479809,0.0800843,0.004482,2.472e-05,0.000311676,0.621064,0.960539,0.166738,0,0.0107324,0.0487557,0.0750963,0.00302545,0.587119,8.54544,10.3787,1.41263,0.000379221,0.0610369,0.0670465,0.000261684,0,0.0134208,0.907322,0.786518,0.0978825,1.39331e-05,0.00223674,0.0635259,0.0632946,0.00086928,2.22914,11.5823,7.95888,0.373303,0.0141189,0.0906366,0.0250495,0.000384415,0,0.307257,0.935211,0.376789,0,8.28906e-05
5.944308390,0.00702396,0.0913865,0.0506799,0.0025246,0,0.0341806,0.979491,0.641234,0.0180596,0,0.0117214,0.0898364,0.0508383,0.000160142,2.84419,12.0351,6.55094,0.0940255,0.0139171,0.089604,0.0168131,8.00306e-05,0,0.406847,1.26733,0.41651,0,0.000451464,0.00604854,0.0963476,0.0338021,0.0346301,5.6864,12.8581,3.85215,0.000111996,0.0481338,0.0824999,0.00496953,2.472e-05,0.000311676,0.629951,0.985767,0.1672,0,0.0107324,0.048921,0.0871942,0.00463335,0.592738,8.78044,10.7597,1.43434,0.000379221,0.0665644,0.0727734,0.000417927,0,0.0134208,0.923402,0.797244,0.0979955,1.39331e-05,0.0027826,0.067209,0.075639,0.00126238,2.26118,11.9699,8.22109,0.378612,0.0146177,0.0985159,0.0250495,0.000811286,0,0.307546,0.964958,0.385616,0,8.28906e-05
7.430385488,0.00751405,0.0983861,0.0537782,0.00258617,0,0.0359389,1.01262,0.657474,0.0180596,0,0.0118186,0.0923332,0.0554664,0.000160142,2.89581,12.4238,6.7684,0.0940575,0.0145944,0.0963729,0.0172885,8.00306e-05,0,0.413033,1.31082,0.42543,0,0.000451464,0.00644282,0.104989,0.0384599,0.0346301,5.89093,13.3154,3.97149,0.000111996,0.0571007,0.0939155,0.00547073,2.472e-05,0.000311676,0.645112,1.02333,0.167715,0,0.0107324,0.0512402,0.0930165,0.00508978,0.592915,9.12277,11.1127,1.46532,0.000379221,0.0766356,0.0780862,0.000908202,0,0.0139479,0.957344,0.82614,0.0979955,1.39331e-05,0.00334491,0.0698969,0.0796291,0.00126238,2.30278,12.4713,8.46598,0.378784,0.0171063,0.110607,0.026396,0.00116106,0,0.310937,1.00985,0.398086,0,8.28906e-05
8.916462585,0.00751405,0.10366,0.0580311,0.00271244,0,0.0362204,1.03782,0.672446,0.0183169,0,0.0122329,0.0975778,0.0579727,0.000160142,2.9818,12.766,6.90896,0.0941431,0.014977,0.100489,0.0173417,8.00306e-05,0,0.416837,1.34157,0.433935,0,0.00051951,0.00680142,0.11238,0.0405426,0.0346301,5.98179,13.5825,4.01667,0.000111996,0.0615802,0.100306,0.00556546,2.472e-05,0.000311676,0.655346,1.04769,0.171068,0,0.0108261,0.0523029,0.0974084,0.00545957,0.594068,9.28082,11.3468,1.4853,0.000465753,0.0775667,0.0783011,0.000922945,0,0.0142583,0.976963,0.843057,0.0989051,1.39331e-05,0.0036588,0.0751052,0.0843448,0.00148818,2.32177,12.6543,8.58968,0.378816,0.0179737,0.114299,0.0266891,0.00117235,0,0.314465,1.03776,0.406233,0,8.28906e-05
10.402539683,0.008965,0.121232,0.0665415,0.00293593,0,0.0366525,1.0537,0.689857,0.0183169,0,0.0123267,0.104847,0.0610441,0.000160142,3.03365,13.1734,7.14539,0.0941431,0.0173109,0.111655,0.0179586,8.00306e-05,0,0.419963,1.36586,0.440801,0,0.00051951,0.00716962,0.115114,0.0412947,0.0346301,6.20894,14.0321,4.10948,0.000111996,0.070054,0.114076,0.00610445,2.472e-05,0.000311676,0.66179,1.06259,0.171614,0,0.0108261,0.0523429,0.102406,0.00545957,0.614138,9.58381,11.6695,1.5053,0.000465753,0.0822052,0.0830483,0.000922945,0,0.0149781,0.994253,0.859041,0.0989051,1.39331e-05,0.00370814,0.0816715,0.0897564,0.00148818,2.37282,13.1101,8.86177,0.381813,0.0189523,0.124702,0.0308854,0.00117235,0,0.31582,1.05111,0.410784,0,8.28906e-05
11.888616780,0.00951852,0.133745,0.0671208,0.00346042,0,0.0366525,1.08292,0.708847,0.0184766,0,0.0123285,0.112259,0.0683045,0.000160142,3.0745,13.6223,7.32724,0.0948915,0.0195306,0.123349,0.0181249,8.00306e-05,0,0.421655,1.39229,0.444087,0,0.00067956,0.00816227,0.130096,0.0478938,0.0346301,6.35344,14.511,4.22612,0.000111996,0.0761408,0.117873,0.00624064,2.472e-05,0.000311676,0.669391,1.08522,0.172806,0,0.0108261,0.0567763,0.113012,0.00681853,0.615045,9.93447,12.032,1.53204,0.000465753,0.093157,0.0920934,0.00129986,0,0.0151699,1.01407,0.87407,0.0991491,1.39331e-05,0.00474571,0.0839935,0.100203,0.00148818,2.39297,13.427,9.0826,0.382957,0.0200068,0.137378,0.0318185,0.00148101,0,0.316857,1.0784,0.418965,0,8.28906e-05
